p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.30E-23,0.460851435,0.781,0.48,1.89E-19,2,ZC3H15
1.31E-23,0.370580522,0.552,0.261,1.91E-19,2,DANCR
2.02E-23,0.286860172,0.627,0.298,2.95E-19,2,STMP1
2.53E-23,0.484967018,0.833,0.565,3.70E-19,2,MICOS10
2.76E-23,0.264843771,0.536,0.24,4.03E-19,2,DPP7
3.14E-23,0.406333724,0.785,0.454,4.59E-19,2,GHITM
3.34E-23,0.269882291,0.208,0.062,4.88E-19,2,TNPO1
3.41E-23,0.351965173,0.541,0.259,4.98E-19,2,SNHG16
3.42E-23,0.253452298,0.493,0.215,5.00E-19,2,VTI1B
3.45E-23,0.427765333,0.878,0.61,5.03E-19,2,SF3B2
3.97E-23,0.269903947,0.523,0.234,5.80E-19,2,EIF2A
4.20E-23,0.368416664,0.952,0.886,6.14E-19,2,ATP5MC2
4.48E-23,0.260109066,0.482,0.21,6.54E-19,2,USP16
4.59E-23,0.326929672,0.665,0.333,6.71E-19,2,LSM3
4.68E-23,0.293411319,0.645,0.31,6.83E-19,2,MRPL54
4.83E-23,0.396811549,0.717,0.392,7.05E-19,2,LSM5
5.10E-23,0.337399109,0.613,0.292,7.45E-19,2,HDAC1
9.82E-23,0.256406636,0.484,0.211,1.43E-18,2,ZBTB8OS
1.34E-22,0.3597552,0.554,0.272,1.95E-18,2,RPA3
1.37E-22,0.290713215,0.491,0.218,2.00E-18,2,RHEB
1.38E-22,0.401079337,0.656,0.343,2.01E-18,2,CANX
1.39E-22,0.25693335,0.471,0.208,2.03E-18,2,GTF2H5
1.56E-22,0.25429822,0.26,0.09,2.27E-18,2,ARMCX3
1.61E-22,0.296997781,0.536,0.25,2.35E-18,2,EIF4H
1.68E-22,0.304590637,0.43,0.184,2.46E-18,2,SDCBP
2.24E-22,0.287864155,0.502,0.234,3.27E-18,2,FIBP
3.10E-22,0.47595224,0.762,0.476,4.52E-18,2,MDH1
3.34E-22,0.312164317,0.577,0.274,4.87E-18,2,SLTM
3.40E-22,0.3412184,0.613,0.307,4.96E-18,2,UQCRC1
3.80E-22,0.309232082,0.586,0.279,5.55E-18,2,KXD1
4.17E-22,0.308244422,0.989,0.944,6.08E-18,2,RPL4
4.21E-22,0.277659456,0.527,0.244,6.15E-18,2,EXOSC8
4.47E-22,0.362894576,0.989,0.954,6.53E-18,2,ENO1
4.61E-22,0.259638244,0.538,0.245,6.74E-18,2,LAMTOR2
4.76E-22,0.36471174,0.792,0.463,6.94E-18,2,DDX18
6.99E-22,0.404085812,0.771,0.46,1.02E-17,2,UBE2L3
7.06E-22,0.286121154,0.407,0.172,1.03E-17,2,CHD1
9.55E-22,0.379002148,0.744,0.427,1.39E-17,2,MRPL57
1.09E-21,0.349229291,0.692,0.373,1.59E-17,2,SUPT4H1
1.68E-21,0.271343254,0.421,0.186,2.45E-17,2,CXCR3
1.80E-21,0.416274153,0.545,0.275,2.64E-17,2,HIF1A
1.86E-21,0.262639162,0.584,0.28,2.72E-17,2,ZMAT2
2.07E-21,0.363062626,0.437,0.192,3.03E-17,2,TNFRSF1B
2.38E-21,0.36986491,0.808,0.512,3.47E-17,2,RBIS
2.63E-21,0.275120434,0.242,0.085,3.84E-17,2,TNIK
2.67E-21,0.256765886,0.462,0.204,3.90E-17,2,NDUFA8
3.02E-21,0.320706468,0.575,0.28,4.41E-17,2,AKR1A1
3.44E-21,0.283983625,0.536,0.258,5.02E-17,2,DCXR
4.14E-21,0.373944547,0.706,0.38,6.05E-17,2,MEAF6
5.59E-21,0.346876928,0.756,0.431,8.16E-17,2,ARF5
6.06E-21,0.414521782,0.814,0.529,8.84E-17,2,PSMA5
6.67E-21,0.283324199,0.305,0.118,9.73E-17,2,SREK1
8.51E-21,0.27146098,0.602,0.294,1.24E-16,2,RER1
1.09E-20,0.325498316,0.434,0.195,1.60E-16,2,SERTAD1
1.49E-20,0.363490632,0.735,0.417,2.18E-16,2,RAD23A
2.20E-20,0.283615717,0.575,0.278,3.21E-16,2,RNMT
3.05E-20,0.320182153,0.611,0.313,4.45E-16,2,NDUFA7
3.11E-20,0.338261572,0.991,0.981,4.55E-16,2,MIF
3.21E-20,0.266169584,0.514,0.244,4.68E-16,2,CHCHD1
3.80E-20,0.337150951,0.692,0.387,5.54E-16,2,FIS1
3.88E-20,0.265643486,0.615,0.306,5.66E-16,2,HNRNPH3
4.33E-20,0.35907252,0.916,0.732,6.33E-16,2,CNBP
4.62E-20,0.377637578,0.706,0.416,6.75E-16,2,NDUFC1
5.48E-20,0.254440326,0.468,0.216,8.01E-16,2,POLR2C
6.20E-20,0.271352534,0.226,0.079,9.05E-16,2,LMNA
9.88E-20,0.329587986,0.688,0.365,1.44E-15,2,SF3B4
1.26E-19,0.302445525,0.534,0.267,1.84E-15,2,DOK2
1.42E-19,0.365261968,0.756,0.443,2.07E-15,2,ROMO1
1.66E-19,0.432540008,0.656,0.372,2.42E-15,2,SDF2L1
1.80E-19,0.313952823,0.686,0.367,2.63E-15,2,PSMG2
2.20E-19,0.379974167,0.876,0.668,3.22E-15,2,NAP1L1
2.33E-19,0.329293148,0.959,0.87,3.40E-15,2,SNRPD2
2.80E-19,0.306378666,0.683,0.37,4.09E-15,2,LSM6
2.87E-19,0.271125632,0.523,0.248,4.19E-15,2,PPP1R7
2.94E-19,0.29733669,0.226,0.08,4.29E-15,2,RIF1
3.05E-19,0.344344567,0.919,0.751,4.45E-15,2,NDUFA4
3.65E-19,0.331743252,0.629,0.336,5.32E-15,2,COX16
3.66E-19,0.306345414,0.201,0.067,5.34E-15,2,KLF10
3.70E-19,0.26456006,0.6,0.308,5.40E-15,2,ANXA7
3.86E-19,0.340985123,0.215,0.076,5.63E-15,2,PHLDA1
5.53E-19,0.278874115,0.317,0.13,8.07E-15,2,PLEKHB2
5.86E-19,0.366529897,0.889,0.676,8.56E-15,2,COX5B
6.41E-19,0.343196807,0.545,0.28,9.35E-15,2,VASP
7.07E-19,0.322947242,0.765,0.45,1.03E-14,2,MRPS21
7.52E-19,0.349388023,0.767,0.443,1.10E-14,2,RPN1
7.80E-19,0.290049278,0.71,0.381,1.14E-14,2,VAPA
8.27E-19,0.358731815,0.796,0.514,1.21E-14,2,NDUFA6
1.13E-18,0.264893339,0.566,0.282,1.65E-14,2,FDPS
1.27E-18,0.292569726,0.477,0.23,1.86E-14,2,TNIP1
1.28E-18,0.507514227,0.638,0.375,1.87E-14,2,BATF
1.87E-18,0.324379791,0.851,0.557,2.73E-14,2,SRRM1
2.45E-18,0.354155869,0.81,0.497,3.57E-14,2,UBE2I
2.71E-18,0.292236001,0.683,0.376,3.95E-14,2,PRDX6
3.03E-18,0.35179058,0.747,0.462,4.42E-14,2,RSL24D1
3.05E-18,0.284163964,0.631,0.322,4.45E-14,2,DDX46
3.58E-18,0.272539157,0.647,0.343,5.22E-14,2,LAMTOR1
3.88E-18,0.323843202,0.704,0.393,5.66E-14,2,EIF1B
4.09E-18,0.264503024,0.688,0.37,5.98E-14,2,TPR
4.73E-18,0.562134556,0.643,0.391,6.90E-14,2,MT2A
5.95E-18,0.280964427,0.459,0.225,8.69E-14,2,ETFB
7.10E-18,0.336730833,0.914,0.759,1.04E-13,2,COX6C
7.43E-18,0.267315808,0.611,0.316,1.08E-13,2,MAPK1IP1L
8.49E-18,0.30290901,0.593,0.318,1.24E-13,2,DNPH1
1.16E-17,0.444458055,0.812,0.519,1.69E-13,2,CD44
1.50E-17,0.366189132,0.801,0.508,2.19E-13,2,RGS10
1.88E-17,0.396068524,0.733,0.457,2.75E-13,2,SEC11A
1.95E-17,0.341012292,0.792,0.501,2.85E-13,2,ATP6V0C
2.30E-17,0.349708662,0.9,0.686,3.36E-13,2,UBE2D3
3.79E-17,0.329923432,0.898,0.711,5.53E-13,2,ELOB
4.14E-17,0.257278743,0.663,0.354,6.05E-13,2,RNH1
4.41E-17,0.251507851,0.303,0.132,6.43E-13,2,CARHSP1
2.15E-16,0.26965467,0.686,0.368,3.14E-12,2,THOC7
2.20E-16,0.25980647,0.367,0.168,3.21E-12,2,COPB2
2.38E-16,0.288763152,0.756,0.448,3.47E-12,2,TMED9
2.63E-16,0.290296832,0.674,0.386,3.84E-12,2,CLPP
2.74E-16,0.26216445,0.557,0.287,4.00E-12,2,SDHD
3.24E-16,0.32826605,0.826,0.538,4.73E-12,2,C11orf58
4.31E-16,0.340266709,0.699,0.434,6.30E-12,2,GDI2
4.37E-16,0.297748445,0.686,0.421,6.38E-12,2,NDUFB7
5.84E-16,0.310504658,0.86,0.603,8.52E-12,2,EIF3G
8.09E-16,0.289495235,0.683,0.388,1.18E-11,2,SF3B1
9.68E-16,0.258359263,0.611,0.334,1.41E-11,2,PDCD10
2.35E-15,0.304932132,0.864,0.588,3.43E-11,2,NSA2
2.85E-15,0.261673095,0.631,0.356,4.17E-11,2,ATP5ME
3.28E-15,0.312216229,0.794,0.477,4.78E-11,2,SRSF11
3.55E-15,0.345389391,0.88,0.643,5.18E-11,2,FUS
3.96E-15,0.320092393,0.796,0.513,5.79E-11,2,RBX1
4.80E-15,0.269364272,0.683,0.381,7.01E-11,2,TAX1BP1
5.24E-15,0.283203537,0.799,0.511,7.65E-11,2,ST13
6.32E-15,0.267506009,0.731,0.428,9.23E-11,2,AP2S1
7.25E-15,0.258275727,0.158,0.054,1.06E-10,2,IL23A
7.70E-15,0.267422389,0.708,0.418,1.12E-10,2,NDUFAF3
9.08E-15,0.31009093,0.86,0.613,1.33E-10,2,HNRNPF
9.96E-15,0.29982589,0.731,0.445,1.45E-10,2,HM13
1.03E-14,0.343115995,0.317,0.151,1.51E-10,2,CD28
1.56E-14,0.27694638,0.67,0.378,2.28E-10,2,P4HB
1.72E-14,0.26302955,0.952,0.896,2.51E-10,2,SRP14
2.43E-14,0.321876753,0.455,0.246,3.55E-10,2,CTSB
3.89E-14,0.26102502,0.726,0.427,5.69E-10,2,NDUFA3
4.11E-14,0.3652579,0.912,0.725,6.00E-10,2,HSP90B1
5.61E-14,0.283243782,0.914,0.705,8.19E-10,2,NDUFB8
5.95E-14,0.258418457,0.817,0.526,8.69E-10,2,EIF2S2
7.00E-14,0.306879453,0.563,0.336,1.02E-09,2,ANXA6
2.20E-13,0.310142381,0.776,0.511,3.21E-09,2,MTDH
2.62E-13,0.285886574,0.778,0.49,3.83E-09,2,UBE2V1
2.91E-13,0.282169352,0.828,0.558,4.25E-09,2,ATP5PB
2.92E-13,0.285814044,0.912,0.752,4.27E-09,2,EDF1
3.78E-13,0.302664023,0.776,0.502,5.53E-09,2,IMP3
4.35E-13,0.311940022,0.792,0.566,6.35E-09,2,DBI
6.48E-13,0.297914649,0.722,0.444,9.47E-09,2,SRP19
8.04E-13,0.376701238,0.541,0.347,1.17E-08,2,APOBEC3G
1.05E-12,0.286121435,0.717,0.455,1.53E-08,2,MICOS13
1.98E-12,0.264000564,0.79,0.517,2.89E-08,2,SRI
4.82E-12,0.254179617,0.64,0.388,7.04E-08,2,SDHC
5.07E-12,0.265656878,0.731,0.456,7.40E-08,2,UBE2B
7.92E-12,0.283592041,0.867,0.616,1.16E-07,2,H2AFZ
1.15E-11,0.273473568,0.733,0.491,1.68E-07,2,PSMC5
1.19E-11,0.253456678,0.769,0.51,1.74E-07,2,SSB
5.04E-11,0.250224245,0.808,0.562,7.36E-07,2,COPE
2.14E-10,0.257143004,0.814,0.605,3.13E-06,2,UQCR10
7.73E-10,0.323984409,0.568,0.365,1.13E-05,2,CCND2
1.99E-09,0.261715724,0.984,0.959,2.91E-05,2,TPI1
2.07E-09,0.268421617,0.864,0.628,3.02E-05,2,ALDOA
2.50E-09,0.251238256,0.876,0.663,3.65E-05,2,ARF1
4.14E-09,0.277044195,0.729,0.497,6.04E-05,2,EID1
4.46E-09,0.258688518,0.482,0.293,6.51E-05,2,ARID5B
1.21E-08,0.322649431,0.156,0.073,0.000175996,2,CD70
3.62E-08,0.290128179,0.857,0.695,0.000529137,2,GPX4
6.37E-08,1.210899654,0.152,0.076,0.000929646,2,CCL3
9.16E-07,0.395412776,0.133,0.066,0.013378284,2,XCL1
5.85E-05,0.321457777,0.195,0.123,0.854381321,2,TRBV20-1
0.000596305,1.280658402,0.253,0.19,1,2,CCL4
0.005430619,0.521845526,0.534,0.438,1,2,LTA
1.07E-47,0.353294467,1,1,1.56E-43,3,RPL10
1.07E-40,0.332550943,1,0.998,1.56E-36,3,RPL11
1.11E-39,0.273156754,1,1,1.62E-35,3,EEF1A1
1.45E-38,0.337461445,1,0.996,2.12E-34,3,RPL18
1.53E-37,0.32179835,1,0.996,2.23E-33,3,RPS14
3.04E-37,0.324149605,1,0.998,4.44E-33,3,RPS4X
2.29E-36,0.267755141,1,0.999,3.35E-32,3,RPL19
2.33E-35,0.312342407,1,0.997,3.40E-31,3,RPL13
5.73E-32,0.320163772,1,0.994,8.36E-28,3,RPL34
1.70E-29,0.262773187,1,0.999,2.49E-25,3,RPS8
1.90E-28,0.259480564,1,0.997,2.77E-24,3,RPS3
2.02E-28,0.262512,1,0.997,2.95E-24,3,RPS3A
5.39E-28,0.306213552,0.995,0.993,7.87E-24,3,RPS18
1.67E-27,0.266128591,1,0.997,2.43E-23,3,RPL30
2.17E-27,0.260775311,1,0.998,3.17E-23,3,RPS12
1.47E-25,0.562133211,0.825,0.596,2.15E-21,3,IL7R
1.36E-24,0.413709503,0.985,0.786,1.99E-20,3,LTB
2.01E-23,0.652000953,0.429,0.222,2.93E-19,3,USP10
6.41E-21,0.282176098,1,0.997,9.37E-17,3,TPT1
1.20E-20,0.324907584,0.998,0.986,1.76E-16,3,RPL3
1.21E-20,0.333270915,0.985,0.954,1.77E-16,3,PABPC1
2.46E-20,0.328183593,1,0.992,3.60E-16,3,TMSB10
3.19E-20,0.501586761,0.441,0.23,4.66E-16,3,CTSH
1.36E-19,0.258604578,0.998,0.987,1.99E-15,3,RPL17
2.79E-19,0.460877783,0.88,0.728,4.07E-15,3,GSTK1
2.12E-18,0.419528867,0.835,0.58,3.10E-14,3,ALOX5AP
9.59E-18,0.316019141,0.983,0.929,1.40E-13,3,FXYD5
2.09E-17,0.299466957,0.988,0.96,3.05E-13,3,EEF1G
1.22E-15,0.316076773,0.988,0.899,1.78E-11,3,MYL12A
1.51E-15,0.312402012,0.975,0.893,2.20E-11,3,IFITM1
4.84E-15,0.477332051,0.823,0.668,7.06E-11,3,GIMAP7
1.09E-14,0.449701761,0.683,0.526,1.58E-10,3,CMTM6
1.23E-14,0.430325558,0.274,0.13,1.80E-10,3,TNFSF13B
8.66E-14,0.335856031,0.978,0.921,1.27E-09,3,S100A10
1.56E-13,0.491079884,0.671,0.511,2.27E-09,3,CISH
2.54E-13,0.347898301,0.883,0.78,3.71E-09,3,CD53
3.56E-13,0.378511972,0.768,0.661,5.20E-09,3,NOP53
8.22E-13,0.329871259,0.85,0.666,1.20E-08,3,ANXA1
7.50E-12,0.317080944,0.8,0.613,1.09E-07,3,S100A4
8.48E-12,0.387703015,0.653,0.488,1.24E-07,3,FLT3LG
1.49E-10,0.329144437,0.711,0.587,2.18E-06,3,GPSM3
1.88E-10,0.344043193,0.758,0.604,2.75E-06,3,IRF1
3.01E-10,0.306352602,0.461,0.299,4.39E-06,3,KLRB1
1.78E-08,0.304490061,0.411,0.27,0.000259661,3,MAL
2.11E-08,0.319840432,0.985,0.975,0.000307659,3,RPS26
2.25E-08,0.25512392,0.835,0.72,0.00032913,3,LAPTM5
2.61E-08,0.262017753,0.783,0.684,0.000381847,3,CYBA
3.96E-08,0.285135443,0.843,0.755,0.000578682,3,GMFG
6.26E-08,0.29137024,0.267,0.159,0.000914762,3,RBMS1
8.78E-08,0.320690347,0.369,0.248,0.00128244,3,GPR65
9.67E-08,0.330503155,0.436,0.319,0.001411629,3,TRADD
9.78E-08,0.32861943,0.229,0.132,0.001428182,3,LY96
9.86E-08,0.392256952,0.454,0.34,0.001440488,3,ETHE1
1.03E-07,0.250516382,0.865,0.759,0.001500635,3,PLP2
1.94E-07,0.312467169,0.239,0.143,0.002831675,3,TIFA
2.64E-07,0.321855669,0.13,0.061,0.003854331,3,TTC39C-AS1
2.65E-07,0.30468462,0.416,0.296,0.003870783,3,GIMAP1
3.20E-07,0.259307803,0.656,0.53,0.004672405,3,GIMAP5
3.28E-07,0.343313602,0.486,0.377,0.004790239,3,ARHGAP15
7.35E-07,0.274491757,0.721,0.611,0.01073203,3,UBE2L6
7.53E-07,0.255048388,0.12,0.056,0.011003306,3,SLC40A1
7.95E-07,0.274938909,0.935,0.911,0.011613504,3,PGK1
8.78E-07,0.284393603,0.269,0.172,0.012817766,3,ETV7
9.85E-07,0.277238593,0.357,0.243,0.014380822,3,PIM2
1.36E-06,0.29918926,0.377,0.273,0.019903192,3,PARP9
3.34E-06,0.281387609,0.384,0.274,0.048709775,3,NPC2
3.86E-06,0.301300017,0.264,0.175,0.056309069,3,SOCS2
4.01E-06,0.288426,0.289,0.192,0.05862232,3,PLAC8
1.65E-05,0.301562838,0.247,0.164,0.241518846,3,PTGER2
2.70E-05,0.348442391,0.521,0.431,0.393680477,3,GBP5
0.000124862,0.258538734,0.287,0.208,1,3,BIN1
0.000190284,0.271618424,0.414,0.336,1,3,ICAM3
0.000227798,0.259374236,0.541,0.462,1,3,GPR171
5.25E-96,1.595040113,0.989,0.954,7.66E-92,4,PABPC1
2.77E-70,1.030161589,0.954,0.878,4.04E-66,4,SARAF
1.48E-64,0.505998695,0.997,0.997,2.16E-60,4,RPL30
6.06E-58,0.444426513,0.995,0.997,8.85E-54,4,RPS3A
1.54E-54,0.439486696,0.995,0.996,2.25E-50,4,RPS15A
3.54E-54,0.40253642,0.995,0.998,5.16E-50,4,RPL32
1.67E-53,0.871239872,1,0.998,2.44E-49,4,MALAT1
2.92E-48,0.408037885,0.997,0.995,4.26E-44,4,RPL39
1.12E-45,0.398017646,0.997,0.999,1.64E-41,4,RPL11
1.23E-44,0.862874313,0.883,0.764,1.80E-40,4,GAS5
1.96E-44,0.364080667,1,0.998,2.86E-40,4,RPS12
5.44E-44,0.334952525,1,0.999,7.95E-40,4,RPL41
6.95E-44,1.271818188,0.314,0.089,1.01E-39,4,PASK
2.62E-43,0.409120062,0.989,0.996,3.83E-39,4,RPL35A
2.76E-43,0.900798278,0.282,0.069,4.03E-39,4,TSC22D3
6.33E-43,0.357348437,0.997,0.999,9.24E-39,4,RPLP1
8.84E-43,0.411284798,0.989,0.995,1.29E-38,4,RPL34
9.81E-41,0.35081777,1,1,1.43E-36,4,RPL10
2.03E-40,0.35242145,0.997,0.997,2.96E-36,4,RPS13
1.59E-39,0.395054706,0.995,0.992,2.32E-35,4,RPS27
3.69E-37,0.309064968,1,1,5.39E-33,4,EEF1A1
1.34E-36,1.570569925,0.973,0.976,1.96E-32,4,FTH1
1.04E-35,0.895087812,0.748,0.548,1.52E-31,4,PNRC1
1.81E-35,0.319859851,0.997,0.998,2.65E-31,4,RPS3
3.96E-35,0.341386229,1,0.996,5.78E-31,4,RPS14
1.38E-34,1.018144073,0.575,0.32,2.01E-30,4,CXCR4
1.59E-34,0.678703216,0.9,0.824,2.32E-30,4,CCNI
9.60E-34,0.320269418,1,0.997,1.40E-29,4,RPL13
1.75E-32,0.889346768,0.821,0.691,2.56E-28,4,BTG1
6.45E-32,0.827328223,0.745,0.6,9.43E-28,4,SNHG6
1.71E-31,0.291699074,0.997,0.997,2.50E-27,4,RPLP2
5.61E-31,1.098214045,0.553,0.333,8.20E-27,4,ZFP36
5.72E-31,0.687413254,0.924,0.852,8.35E-27,4,PTPRC
6.90E-31,0.331260475,0.997,0.999,1.01E-26,4,RPS8
3.77E-30,0.369708385,0.989,0.995,5.50E-26,4,RPS28
1.13E-28,0.591871419,0.921,0.899,1.64E-24,4,SNHG29
3.20E-28,0.304888887,0.995,0.997,4.67E-24,4,RPL18
6.00E-28,0.270647927,0.997,0.998,8.77E-24,4,RPS27A
5.12E-27,0.348800753,0.986,0.994,7.47E-23,4,RPS18
3.83E-26,0.286748661,0.995,0.997,5.59E-22,4,FAU
6.81E-26,0.297739526,0.997,0.996,9.95E-22,4,RPL29
3.83E-25,0.303932746,0.989,0.993,5.59E-21,4,RPL9
4.37E-25,0.317730094,0.997,0.998,6.38E-21,4,TPT1
1.04E-24,0.300346306,0.986,0.99,1.51E-20,4,RPL37
1.07E-24,0.848491084,0.512,0.306,1.56E-20,4,ZFP36L2
3.11E-24,0.265712687,0.989,0.996,4.54E-20,4,RPL18A
1.07E-23,0.422168435,0.97,0.962,1.56E-19,4,RPS29
2.50E-23,0.293310009,0.984,0.994,3.66E-19,4,NACA
5.57E-23,0.84895655,0.301,0.128,8.14E-19,4,PIK3R1
9.63E-23,0.725359867,0.187,0.055,1.41E-18,4,SESN3
2.22E-22,0.344814658,0.981,0.988,3.24E-18,4,RPL36
3.77E-22,0.321073935,0.984,0.991,5.51E-18,4,RPL13A
1.15E-21,0.956420943,0.734,0.61,1.69E-17,4,IL7R
1.19E-21,0.315270012,0.978,0.986,1.74E-17,4,RPL22
3.26E-21,0.745398484,0.482,0.297,4.76E-17,4,ARID5B
3.32E-19,0.37486512,0.967,0.974,4.84E-15,4,EEF1D
3.96E-19,0.806818912,0.629,0.524,5.79E-15,4,ZFAS1
2.62E-18,0.257333637,0.992,0.996,3.82E-14,4,RPS19
6.19E-18,0.468491687,0.921,0.942,9.04E-14,4,FTL
3.58E-17,0.774767532,0.553,0.421,5.23E-13,4,FYB1
1.33E-16,0.388421631,0.924,0.943,1.94E-12,4,RPS20
1.92E-16,0.878193288,0.469,0.317,2.80E-12,4,GPR183
2.37E-14,0.597954708,0.266,0.133,3.45E-10,4,CDKN1B
3.05E-14,0.378147361,0.995,0.991,4.46E-10,4,RPS16
4.48E-14,0.699532988,0.309,0.173,6.55E-10,4,SNHG32
1.80E-13,0.664831548,0.488,0.35,2.63E-09,4,BNIP3
5.33E-13,0.719276947,0.553,0.487,7.78E-09,4,LEPROTL1
2.69E-12,0.338628867,0.946,0.962,3.92E-08,4,PFDN5
5.83E-12,0.318176491,0.946,0.959,8.52E-08,4,COX4I1
6.97E-12,0.396504455,0.875,0.882,1.02E-07,4,TOMM7
8.51E-12,0.461354397,0.759,0.764,1.24E-07,4,EIF3E
1.75E-11,0.555750701,0.22,0.109,2.56E-07,4,PBXIP1
1.76E-11,0.321619022,0.935,0.935,2.57E-07,4,RPL38
5.67E-11,0.594706185,0.241,0.131,8.27E-07,4,P2RY10
6.01E-11,0.50136946,0.805,0.787,8.77E-07,4,CD7
7.27E-11,0.444677654,0.648,0.614,1.06E-06,4,UBXN1
8.85E-11,0.389086643,0.772,0.735,1.29E-06,4,CD37
1.80E-10,0.595079678,0.244,0.136,2.63E-06,4,NEAT1
2.25E-10,0.623752965,0.249,0.144,3.28E-06,4,LIMS1
2.35E-10,0.431814441,0.694,0.657,3.43E-06,4,ERP29
3.64E-10,0.667155935,0.398,0.307,5.32E-06,4,WSB1
5.97E-10,0.267522039,0.976,0.959,8.71E-06,4,RPL31
1.04E-09,0.353663207,0.1,0.034,1.52E-05,4,AC097534.2
1.12E-09,0.55954676,0.482,0.384,1.63E-05,4,BNIP3L
1.13E-09,0.474835426,0.599,0.552,1.65E-05,4,CD44
1.29E-09,0.386005078,0.141,0.06,1.88E-05,4,ABTB1
1.39E-09,0.591127486,0.407,0.305,2.04E-05,4,EVI2B
1.40E-09,0.510249549,0.642,0.599,2.04E-05,4,ANKRD12
2.29E-09,0.530719222,0.566,0.496,3.34E-05,4,CLEC2D
2.93E-09,0.578636738,0.195,0.103,4.27E-05,4,LEF1
8.88E-09,0.35946118,0.94,0.941,0.000129647,4,MT-ND2
9.27E-09,0.266356388,0.965,0.963,0.000135406,4,EEF1G
1.28E-08,0.479091831,0.141,0.063,0.000186562,4,ADTRP
6.61E-08,0.553694806,0.629,0.541,0.00096531,4,DDIT4
1.13E-07,0.58692808,0.499,0.431,0.001649069,4,CLEC2B
1.43E-07,0.477698898,0.249,0.162,0.002092318,4,WDR54
1.48E-07,0.668922819,0.339,0.256,0.002160248,4,NR3C1
2.01E-07,0.40299081,0.154,0.078,0.002936361,4,TCF7
3.52E-07,0.387134856,0.68,0.673,0.005145338,4,NOP53
4.08E-07,0.541036325,0.423,0.339,0.00596446,4,SLC2A3
5.00E-07,0.402109217,0.144,0.073,0.007297685,4,LINC00861
8.61E-07,0.386082799,0.607,0.584,0.012567777,4,ANP32B
1.03E-06,0.406957211,0.195,0.118,0.015101923,4,CCNG1
1.08E-06,0.34159838,0.71,0.658,0.015735902,4,CYTIP
1.29E-06,0.378019671,0.656,0.671,0.018870241,4,SRSF5
1.33E-06,0.609515965,0.472,0.435,0.019424598,4,TAF1D
1.64E-06,0.469038333,0.553,0.536,0.023926879,4,VAMP2
2.14E-06,0.588555761,0.39,0.334,0.031210904,4,RNASET2
2.15E-06,0.52901285,0.179,0.108,0.031426188,4,SNHG1
2.20E-06,0.434220839,0.209,0.131,0.032112139,4,EPB41L4A-AS1
2.74E-06,0.418627731,0.26,0.181,0.04003064,4,HMGB2
3.18E-06,0.410534647,0.171,0.1,0.046469475,4,CYTH1
3.72E-06,0.418843134,0.531,0.512,0.054334355,4,PCBP2
3.73E-06,0.4102812,0.696,0.729,0.054447019,4,EEF2
5.18E-06,0.491894201,0.263,0.19,0.075663084,4,PPP2R5C
5.67E-06,0.348131833,0.688,0.695,0.082849974,4,NAP1L1
7.20E-06,0.415329511,0.19,0.117,0.10513446,4,FCMR
8.17E-06,0.422186516,0.149,0.085,0.119234009,4,ABLIM1
9.70E-06,0.469651359,0.314,0.247,0.141591447,4,CFAP36
9.87E-06,0.584731239,0.304,0.235,0.144194277,4,SNHG12
1.36E-05,0.525905226,0.309,0.243,0.198194472,4,PDCD4
1.42E-05,0.376530673,0.16,0.094,0.206721979,4,PIK3IP1
2.32E-05,0.400151076,0.268,0.199,0.339442114,4,FYN
3.63E-05,0.503207861,0.263,0.201,0.530594558,4,SMCHD1
3.79E-05,0.467167705,0.377,0.32,0.553903674,4,ITM2A
3.94E-05,0.298009179,0.737,0.788,0.575573584,4,EIF3F
5.32E-05,0.576596985,0.274,0.208,0.776907027,4,SELL
5.89E-05,0.375543772,0.249,0.182,0.859440834,4,HSD17B11
8.40E-05,0.30861469,0.762,0.816,1,4,PPDPF
9.37E-05,0.465665971,0.339,0.284,1,4,P4HA1
0.000108366,0.457086717,0.222,0.159,1,4,RIPOR2
0.000122342,0.36468732,0.298,0.238,1,4,EVI2A
0.000124692,0.40699336,0.491,0.491,1,4,UBE2B
0.000132497,0.339877485,0.583,0.596,1,4,TOMM20
0.00013976,0.268640531,0.694,0.714,1,4,C12orf57
0.000149015,0.303309616,0.133,0.079,1,4,S1PR1
0.000164306,0.410211329,0.198,0.14,1,4,CASP8
0.000187122,0.373282478,0.482,0.477,1,4,PNISR
0.000290602,0.58971155,0.398,0.352,1,4,SYNE2
0.000299771,0.380010233,0.428,0.41,1,4,SYF2
0.000318786,0.389553576,0.211,0.155,1,4,ODF2L
0.00033721,0.360008897,0.176,0.12,1,4,LETMD1
0.000377473,0.411716403,0.298,0.248,1,4,TRAT1
0.000406299,0.464801735,0.309,0.25,1,4,PIM2
0.000542565,0.417369832,0.228,0.176,1,4,SPSB3
0.000563964,0.467756748,0.16,0.11,1,4,CITED2
0.000589704,0.384457684,0.136,0.087,1,4,THEMIS
0.001030893,0.441080915,0.192,0.144,1,4,MBP
0.001041638,0.368874381,0.328,0.287,1,4,CDC42SE2
0.001120237,0.315363706,0.493,0.503,1,4,RBM39
0.001324332,0.29019972,0.106,0.065,1,4,SRSF8
0.00138858,0.350523264,0.466,0.471,1,4,EIF4B
0.001661848,0.591059352,0.48,0.48,1,4,CREM
